"No.","Time","Source","Destination","Protocol","Length","Info"
"5099","0.878170","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5081033 Win=717504 Len=0 TSval=2935393821 TSecr=195579313"
"5100","0.878179","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5082481 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5101","0.878290","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5083929 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5102","0.878293","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5085377 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5103","0.878498","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5086825 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5104","0.878500","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5088273 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5105","0.878502","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5089721 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5106","0.878521","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5091169 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5107","0.878531","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5092617 Win=714592 Len=0 TSval=2935393821 TSecr=195579313"
"5108","0.878789","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5092617 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5109","0.878791","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5094065 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5110","0.879001","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5095513 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5111","0.879003","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5096961 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5112","0.879005","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5098409 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5113","0.879023","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5099857 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5114","0.879258","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5101305 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5115","0.879260","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5102753 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5116","0.879262","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5104201 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5117","0.879291","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5104201 Win=717504 Len=0 TSval=2935393822 TSecr=195579313"
"5118","0.879299","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5105649 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5119","0.879751","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5107097 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5120","0.881379","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5108545 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5121","0.881382","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5109993 Ack=38 Win=26880 Len=1448 TSval=195579313 TSecr=2935393798"
"5122","0.881384","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5111441 Ack=38 Win=26880 Len=1448 TSval=195579314 TSecr=2935393798"
"5123","0.881417","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5112889 Ack=38 Win=26880 Len=1448 TSval=195579314 TSecr=2935393798"
"5124","0.881420","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5114337 Ack=38 Win=26880 Len=1448 TSval=195579314 TSecr=2935393798"
"5125","0.881444","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5115785 Win=713152 Len=0 TSval=2935393824 TSecr=195579313"
"5126","0.881451","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5115785 Ack=38 Win=26880 Len=1448 TSval=195579314 TSecr=2935393798"
"5127","0.881692","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5117233 Ack=38 Win=26880 Len=1448 TSval=195579314 TSecr=2935393798"
"5128","0.881694","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5118681 Ack=38 Win=26880 Len=1448 TSval=195579314 TSecr=2935393798"
"5129","0.882075","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5120129 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5130","0.882078","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5121577 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5131","0.882080","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5123025 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5132","0.882191","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5124473 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5133","0.882193","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5125921 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5134","0.882195","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5127369 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5135","0.882215","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5127369 Win=717504 Len=0 TSval=2935393824 TSecr=195579314"
"5136","0.882422","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5128817 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5137","0.882424","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5130265 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5138","0.882426","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5131713 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5139","0.882445","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5133161 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5140","0.882622","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5134609 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5141","0.882624","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5136057 Ack=38 Win=26880 Len=1448 TSval=195579319 TSecr=2935393800"
"5142","0.885308","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5137505 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5143","0.885311","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5138953 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5144","0.885314","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5140401 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5145","0.885355","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5138953 Win=718944 Len=0 TSval=2935393827 TSecr=195579319"
"5146","0.885374","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5141849 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5147","0.885478","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5143297 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5148","0.885480","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5144745 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5149","0.885618","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5146193 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5150","0.885620","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5147641 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5151","0.885621","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5149089 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5152","0.885640","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5150537 Win=716064 Len=0 TSval=2935393827 TSecr=195579325"
"5153","0.885825","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5150537 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5154","0.886093","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5151985 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5155","0.886096","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5153433 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5156","0.886098","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5154881 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5157","0.886100","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5156329 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5158","0.886323","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5157777 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5159","0.886326","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5159225 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5160","0.886345","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5160673 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5161","0.886359","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5162121 Win=718944 Len=0 TSval=2935393828 TSecr=195579325"
"5162","0.886550","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5162121 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5163","0.886553","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5163569 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5164","0.886570","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5165017 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5165","0.886838","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5166465 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5166","0.886841","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5167913 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5167","0.888525","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5169361 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5168","0.888528","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5170809 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5169","0.888530","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5172257 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5170","0.888585","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5173705 Win=716064 Len=0 TSval=2935393830 TSecr=195579325"
"5171","0.888593","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5173705 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5172","0.888595","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5175153 Ack=38 Win=26880 Len=1448 TSval=195579325 TSecr=2935393812"
"5173","0.888597","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5176601 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5174","0.888717","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5178049 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5175","0.888719","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5179497 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5176","0.888911","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5180945 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5177","0.888914","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5182393 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5178","0.888932","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5183841 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5179","0.888945","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5185289 Win=718944 Len=0 TSval=2935393830 TSecr=195579325"
"5180","0.889208","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5185289 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5181","0.889210","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5186737 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5182","0.889419","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5188185 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5183","0.889422","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5189633 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5184","0.889423","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5191081 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5185","0.889444","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5192529 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5186","0.889950","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5193977 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5187","0.889953","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5195425 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5188","0.889955","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5196873 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5189","0.889957","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5198321 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5190","0.889996","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5196873 Win=717504 Len=0 TSval=2935393831 TSecr=195579326"
"5191","0.891884","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5199769 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5192","0.891887","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5201217 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5193","0.891889","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5202665 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5194","0.891922","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5204113 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5195","0.891925","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5205561 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5196","0.891940","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5207009 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5197","0.891960","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5208457 Win=718944 Len=0 TSval=2935393832 TSecr=195579326"
"5198","0.892183","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5208457 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5199","0.892185","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5209905 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5200","0.892592","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5211353 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5201","0.892594","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5212801 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5202","0.892596","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5214249 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5203","0.892598","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5215697 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5204","0.892600","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5217145 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5205","0.892634","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5218593 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5206","0.892651","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5220041 Win=711712 Len=0 TSval=2935393833 TSecr=195579326"
"5207","0.892769","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5220041 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5208","0.892771","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5221489 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5209","0.893015","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5222937 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5210","0.893018","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5224385 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5211","0.893036","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5225833 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5212","0.893203","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5227281 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5213","0.893205","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5228729 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5214","0.893302","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5230177 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5215","0.893320","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5231625 Win=718944 Len=0 TSval=2935393833 TSecr=195579326"
"5216","0.895375","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5231625 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5217","0.895378","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5233073 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5218","0.895379","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5234521 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5219","0.895413","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5235969 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5220","0.895415","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5237417 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5221","0.895430","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5238865 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5222","0.895609","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5240313 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5223","0.895611","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5241761 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5224","0.895646","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5243209 Win=717504 Len=0 TSval=2935393835 TSecr=195579326"
"5225","0.896074","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5243209 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5226","0.896077","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5244657 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5227","0.896079","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5246105 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5228","0.896081","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5247553 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5229","0.896083","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5249001 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5230","0.896116","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5250449 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5231","0.896252","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5251897 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5232","0.896255","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5253345 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5233","0.896281","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5254793 Win=717504 Len=0 TSval=2935393835 TSecr=195579326"
"5234","0.896417","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5254793 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5235","0.896634","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5256241 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5236","0.896637","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5257689 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5237","0.896639","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5259137 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5238","0.896660","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5260585 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5239","0.898790","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5262033 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5240","0.898793","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5263481 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5241","0.898795","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5264929 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5242","0.898849","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5266377 Win=716064 Len=0 TSval=2935393838 TSecr=195579326"
"5243","0.898860","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5266377 Ack=38 Win=26880 Len=1448 TSval=195579326 TSecr=2935393812"
"5244","0.899293","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5267825 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5245","0.899517","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5269273 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5246","0.899519","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5270721 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5247","0.899521","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5272169 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5248","0.899737","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5273617 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5249","0.900236","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5275065 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5250","0.900238","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5276513 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5251","0.900305","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=5277961 Win=717504 Len=0 TSval=2935393839 TSecr=195579326"
"5252","0.902686","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5277961 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
"5253","0.902746","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=5279409 Ack=38 Win=26880 Len=1448 TSval=195579337 TSecr=2935393822"
